timestamp	roll	pitch	yaw	acceleration x	acceleration y	acceleration z	compass x	compass y	compass z	temperature	humidity	altitude
1552389764183.128	179.78	0.12	71.45	-0.0	0.01	-1.02	21.86	65.64	-110.5	
1552389764195.176	179.78	0.12	71.45	-0.0	0.0	-1.03	22.05	65.58	-110.52	
1552389764207.224	179.78	0.12	71.44	-0.0	0.0	-1.02	22.2	65.53	-110.53	
1552389764219.272	179.78	0.12	71.42	-0.0	0.0	-1.02	22.6	65.49	-110.53	
1552389764231.32	179.78	0.12	71.4	-0.0	0.0	-1.03	22.93	65.46	-110.54	
1552389764243.368	179.78	0.12	71.38	-0.0	0.0	-1.03	22.9	65.29	-110.41	
1552389764255.416	179.78	0.12	71.36	-0.0	0.0	-1.02	22.88	65.16	-110.3	
1552389764267.464	179.78	0.12	71.34	-0.0	0.01	-1.03	22.87	65.34	-110.21	
1552389764279.512	179.78	0.12	71.32	-0.0	0.0	-1.02	22.85	65.48	-110.15	
1552389764291.56	179.78	0.12	71.31	-0.0	0.01	-1.03	22.41	65.59	-110.09	
1552389764303.608	179.78	0.12	71.31	-0.0	0.0	-1.02	22.06	65.68	-110.05	
1552389764315.656	179.77	0.12	71.3	-0.0	0.01	-1.03	22.07	65.61	-110.01	
1552389764327.704	179.77	0.12	71.3	-0.0	0.01	-1.03	22.07	65.56	-109.99	
1552389764339.752	179.77	0.12	71.29	-0.0	0.01	-1.02	22.5	65.65	-109.96	
1552389764351.8	179.77	0.12	71.27	-0.0	0.0	-1.02	22.85	65.73	-109.95	
1552389764363.848	179.77	0.11	71.26	-0.0	0.01	-1.03	22.7	65.37	-110.21	
1552389764375.896	179.77	0.11	71.25	-0.0	0.0	-1.03	22.57	65.08	-110.42	
1552389764387.944	179.77	0.11	71.24	-0.0	0.0	-1.02	22.48	65.13	-110.44	
1552389764399.992	179.77	0.12	71.22	-0.0	0.01	-1.02	22.4	65.17	-110.47	
1552389764412.04	179.77	0.12	71.21	-0.0	0.0	-1.02	22.34	65.06	-110.62	
1552389764424.088	179.77	0.12	71.2	-0.0	0.0	-1.02	22.29	64.97	-110.75	
1552389764436.136	179.77	0.12	71.19	-0.0	0.0	-1.03	22.39	65.33	-110.57	
1552389764448.184	179.77	0.12	71.18	-0.0	0.0	-1.02	22.47	65.61	-110.43	
1552389764460.232	179.77	0.12	71.18	-0.0	0.0	-1.02	22.39	65.84	-110.6	
1552389764472.28	179.77	0.12	71.18	-0.0	0.0	-1.02	22.33	66.03	-110.73	
1552389764484.328	179.77	0.12	71.18	-0.0	0.0	-1.03	22.14	65.89	-110.28	
1552389764496.376	179.76	0.12	71.17	-0.0	0.0	-1.02	21.99	65.78	-109.93	
1552389764508.424	179.76	0.12	71.17	-0.0	0.0	-1.03	22.01	65.83	-110.19	
1552389764520.472	179.76	0.12	71.17	-0.0	0.0	-1.02	22.02	65.87	-110.4	
1552389764532.52	179.76	0.12	71.17	-0.0	0.0	-1.02	22.04	65.91	-110.57	
1552389764544.568	179.76	0.12	71.18	-0.0	0.01	-1.02	22.05	65.93	-110.71	
1552389764556.616	179.76	0.12	71.17	-0.0	0.0	-1.02	22.34	66.1	-110.82	
1552389764568.664	179.76	0.12	71.17	-0.0	0.0	-1.02	22.57	66.23	-110.9	
1552389764580.712	179.76	0.12	71.16	-0.0	0.0	-1.02	22.76	66.05	-110.83	
1552389764592.76	179.76	0.11	71.15	-0.0	0.0	-1.02	22.91	65.91	-110.78	
1552389764604.808	179.77	0.11	71.15	-0.0	0.0	-1.03	22.6	65.79	-110.74	
1552389764616.856	179.77	0.11	71.15	0.0	0.0	-1.03	22.36	65.7	-110.7	
1552389764628.904	179.77	0.11	71.14	-0.0	0.0	-1.03	22.3	65.77	-110.67	
1552389764640.952	179.77	0.11	71.14	-0.0	0.0	-1.02	22.26	65.82	-110.65	
1552389764653.0	179.77	0.11	71.14	-0.0	0.0	-1.03	22.08	65.87	-110.5	
1552389764665.048	179.77	0.11	71.14	-0.0	0.0	-1.02	21.94	65.9	-110.37	
1552389764677.096	179.77	0.11	71.15	-0.0	0.0	-1.03	21.83	65.79	-110.41	
1552389764689.144	179.76	0.12	71.15	-0.0	0.0	-1.03	21.74	65.7	-110.44	
1552389764701.192	179.76	0.12	71.15	-0.0	0.0	-1.03	21.81	65.34	-110.46	
1552389764713.24	179.76	0.12	71.15	-0.0	0.0	-1.02	21.86	65.06	-110.48	
1552389764725.288	179.76	0.12	71.15	-0.0	0.0	-1.03	22.05	65.25	-110.22	
1552389764737.336	179.76	0.12	71.14	-0.0	0.01	-1.02	22.2	65.41	-110.02	
1552389764749.384	179.76	0.12	71.14	-0.0	0.01	-1.03	22.04	65.68	-110.13	
1552389764761.432	179.76	0.12	71.14	-0.0	0.0	-1.03	21.9	65.9	-110.21	
1552389764773.48	179.76	0.12	71.15	-0.0	0.0	-1.03	21.8	65.64	-110.15	
1552389764785.528	179.76	0.12	71.15	-0.0	0.0	-1.02	21.71	65.44	-110.09	
1552389764797.576	179.76	0.12	71.15	-0.0	0.0	-1.03	21.93	65.13	-110.19	
1552389764809.624	179.77	0.12	71.15	-0.0	0.0	-1.02	22.1	64.89	-110.26	
1552389764821.672	179.76	0.12	71.14	-0.0	0.01	-1.03	22.1	65.12	-110.18	
1552389764833.72	179.77	0.12	71.13	-0.0	0.0	-1.02	22.1	65.31	-110.12	
1552389764845.768	179.77	0.12	71.13	-0.0	0.0	-1.02	22.24	65.45	-110.07	
1552389764857.816	179.77	0.12	71.12	-0.0	0.0	-1.03	22.35	65.57	-110.03	
1552389764869.864	179.77	0.12	71.11	-0.0	0.0	-1.02	22.3	65.38	-110.14	
1552389764881.912	179.77	0.12	71.11	-0.0	0.0	-1.02	22.26	65.23	-110.22	
1552389764893.96	179.77	0.12	71.1	-0.0	0.0	-1.03	22.22	65.25	-110.43	
1552389764906.008	179.76	0.12	71.1	-0.0	0.0	-1.03	22.2	65.27	-110.59	
1552389764918.056	179.76	0.13	71.1	-0.0	0.0	-1.02	22.17	65.57	-110.45	
1552389764930.104	179.76	0.12	71.1	-0.0	0.0	-1.02	22.16	65.8	-110.33	
1552389764942.152	179.76	0.12	71.1	-0.0	0.0	-1.02	22.29	66.14	-110.38	
1552389764954.2	179.76	0.12	71.1	-0.0	0.0	-1.02	22.39	66.4	-110.42	
1552389764966.248	179.76	0.12	71.1	-0.0	0.01	-1.03	22.47	66.47	-110.17	
1552389764978.296	179.76	0.12	71.1	-0.0	0.01	-1.02	22.54	66.53	-109.97	
1552389764990.344	179.76	0.12	71.09	-0.0	0.01	-1.02	22.45	66.57	-109.82	
1552389765002.392	179.76	0.12	71.09	-0.0	0.0	-1.03	22.37	66.61	-109.69	
1552389765014.44	179.76	0.12	71.1	-0.0	0.0	-1.03	22.17	66.21	-110.14	
1552389765026.488	179.76	0.12	71.1	-0.0	0.0	-1.02	22.01	65.9	-110.5	
1552389765038.536	179.76	0.12	71.09	-0.0	0.01	-1.02	22.31	65.78	-110.37	
1552389765050.584	179.76	0.12	71.09	-0.0	0.0	-1.03	22.55	65.69	-110.27	
1552389765062.632	179.76	0.12	71.09	-0.0	0.01	-1.03	22.18	65.62	-110.19	
1552389765074.68	179.76	0.12	71.09	-0.0	0.01	-1.02	21.87	65.56	-110.13	
1552389765086.728	179.76	0.12	71.09	-0.0	0.0	-1.03	21.77	65.38	-110.08	
1552389765098.776	179.76	0.13	71.09	-0.0	0.0	-1.02	21.69	65.23	-110.04	
1552389765110.824	179.76	0.13	71.1	-0.0	0.0	-1.02	21.77	65.11	-109.87	
1552389765122.872	179.76	0.12	71.1	-0.0	0.0	-1.03	21.84	65.01	-109.73	
1552389765134.92	179.76	0.13	71.1	-0.0	0.0	-1.03	21.74	65.22	-109.62	
1552389765146.968	179.76	0.13	71.1	-0.0	0.0	-1.02	21.67	65.38	-109.54	
1552389765159.016	179.76	0.13	71.11	-0.0	0.0	-1.02	21.47	65.51	-109.88	
1552389765171.064	179.76	0.13	71.12	-0.0	0.0	-1.02	21.31	65.62	-110.15	
1552389765183.112	179.76	0.13	71.13	-0.0	0.0	-1.03	21.61	65.71	-109.96	
1552389765195.16	179.76	0.13	71.13	-0.0	0.01	-1.03	21.84	65.77	-109.81	
1552389765207.208	179.76	0.13	71.13	-0.0	0.0	-1.03	21.89	65.69	-109.82	
1552389765219.256	179.76	0.13	71.13	-0.0	0.0	-1.02	21.93	65.62	-109.83	
1552389765231.304	179.76	0.13	71.13	-0.0	0.0	-1.02	21.96	65.42	-109.84	
1552389765243.352	179.76	0.13	71.13	-0.0	0.01	-1.02	21.99	65.26	-109.85	
1552389765255.4	179.76	0.13	71.13	-0.0	0.0	-1.02	22.01	65.42	-109.99	
1552389765267.448	179.76	0.13	71.13	-0.0	0.0	-1.03	22.02	65.54	-110.1	
1552389765279.496	179.76	0.13	71.13	-0.0	0.01	-1.03	22.04	65.64	-110.06	
1552389765291.544	179.76	0.13	71.13	-0.0	0.0	-1.02	22.05	65.72	-110.02	
1552389765303.592	179.76	0.13	71.13	-0.0	0.0	-1.03	22.05	65.79	-109.99	
1552389765315.64	179.76	0.13	71.14	-0.0	0.0	-1.02	22.06	65.84	-109.97	
1552389765327.688	179.76	0.13	71.13	-0.0	0.0	-1.02	22.21	65.88	-109.95	
1552389765339.736	179.76	0.13	71.13	-0.0	0.0	-1.02	22.33	65.91	-109.94	
1552389765351.784	179.76	0.13	71.13	-0.0	0.0	-1.02	22.28	65.65	-110.06	
1552389765363.832	179.76	0.13	71.12	-0.0	0.0	-1.02	22.24	65.45	-110.16	
1552389765375.88	179.76	0.13	71.12	-0.0	0.0	-1.02	22.35	65.57	-110.38	
1552389765387.928	179.76	0.13	71.11	-0.0	0.0	-1.02	22.44	65.66	-110.55	
1552389765399.976	179.77	0.13	71.11	-0.0	0.0	-1.02	21.94	65.74	-110.69	
1552389765412.024	179.77	0.14	71.12	-0.0	0.0	-1.02	21.55	65.8	-110.8	
1552389765424.072	179.77	0.14	71.12	-0.0	0.0	-1.03	21.8	65.99	-110.75	
1552389765436.12	179.77	0.14	71.12	-0.0	0.0	-1.03	22.0	66.14	-110.72	
1552389765448.168	179.77	0.14	71.13	-0.0	0.0	-1.03	21.87	65.98	-110.69	
1552389765460.216	179.77	0.14	71.13	-0.0	0.0	-1.02	21.77	65.85	-110.66	
1552389765472.264	179.77	0.14	71.13	-0.0	0.0	-1.03	21.98	65.75	-110.78	
1552389765484.312	179.77	0.14	71.13	-0.0	0.0	-1.02	22.14	65.67	-110.87	
1552389765496.36	179.77	0.14	71.12	-0.0	0.0	-1.03	22.13	65.6	-110.67	
1552389765508.408	179.77	0.14	71.12	-0.0	0.0	-1.03	22.12	65.55	-110.51	
1552389765520.456	179.77	0.14	71.11	-0.0	0.0	-1.03	22.26	65.79	-110.39	
1552389765532.504	179.77	0.14	71.11	-0.0	0.01	-1.03	22.37	65.98	-110.28	
1552389765544.552	179.77	0.14	71.11	-0.0	0.0	-1.02	22.45	66.28	-110.34	
1552389765556.6	179.77	0.14	71.11	-0.0	0.0	-1.02	22.52	66.52	-110.38	
1552389765568.648	179.77	0.14	71.1	-0.0	0.0	-1.03	22.72	66.56	-110.56	
1552389765580.696	179.77	0.14	71.09	-0.0	0.0	-1.02	22.88	66.6	-110.69	
1552389765592.744	179.77	0.14	71.08	-0.0	0.0	-1.03	22.58	66.35	-110.81	
1552389765604.792	179.77	0.14	71.08	-0.0	0.01	-1.02	22.34	66.15	-110.89	
1552389765616.84	179.77	0.14	71.08	-0.0	0.01	-1.03	22.29	66.13	-110.83	
1552389765628.888	179.77	0.14	71.08	-0.0	0.01	-1.03	22.25	66.11	-110.77	
1552389765640.936	179.77	0.14	71.08	-0.0	0.0	-1.02	22.5	65.95	-110.59	
1552389765652.984	179.77	0.14	71.07	-0.0	0.0	-1.03	22.7	65.83	-110.45	
1552389765665.032	179.77	0.14	71.07	-0.0	0.0	-1.03	22.29	65.87	-110.34	
1552389765677.08	179.77	0.14	71.07	-0.0	0.0	-1.02	21.97	65.91	-110.24	
1552389765689.128	179.77	0.14	71.08	-0.0	0.0	-1.03	21.99	65.79	-110.44	
1552389765701.176	179.77	0.14	71.07	-0.0	0.0	-1.03	22.01	65.7	-110.61	
1552389765713.224	179.77	0.14	71.07	-0.0	0.01	-1.02	22.17	65.63	-110.46	
1552389765725.272	179.77	0.14	71.07	-0.0	0.0	-1.02	22.3	65.57	-110.34	
1552389765737.32	179.77	0.14	71.07	-0.0	0.0	-1.02	22.25	65.66	-110.39	
1552389765749.368	179.77	0.14	71.07	-0.0	0.0	-1.02	22.22	65.74	-110.42	
1552389765761.416	179.77	0.14	71.07	-0.0	0.0	-1.02	22.19	65.66	-110.31	
1552389765773.464	179.77	0.14	71.06	-0.0	0.0	-1.02	22.17	65.59	-110.22	
1552389765785.512	179.77	0.14	71.07	-0.0	0.0	-1.03	22.01	65.54	-110.29	
1552389765797.56	179.77	0.14	71.07	-0.0	0.0	-1.02	21.89	65.5	-110.35	
1552389765809.608	179.77	0.14	71.08	-0.0	0.01	-1.03	21.64	65.61	-110.39	
1552389765821.656	179.77	0.14	71.09	-0.0	0.0	-1.02	21.45	65.7	-110.42	
1552389765833.704	179.77	0.14	71.09	-0.0	0.0	-1.02	21.57	65.77	-110.45	
1552389765845.752	179.77	0.14	71.1	-0.0	0.0	-1.02	21.68	65.82	-110.47	
1552389765857.8	179.77	0.14	71.1	-0.0	0.0	-1.02	21.9	65.58	-110.49	
1552389765869.848	179.77	0.14	71.1	-0.0	0.0	-1.02	22.08	65.39	-110.51	
1552389765881.896	179.77	0.14	71.1	-0.0	0.0	-1.02	21.94	65.52	-110.52	
1552389765893.944	179.77	0.14	71.11	-0.0	0.01	-1.02	21.83	65.63	-110.53	
1552389765905.992	179.77	0.14	71.11	-0.0	0.0	-1.03	21.74	65.71	-110.67	
1552389765918.04	179.77	0.14	71.12	-0.0	0.01	-1.02	21.66	65.78	-110.79	
1552389765930.088	179.76	0.14	71.12	-0.0	0.01	-1.02	21.61	65.83	-111.02	
1552389765942.136	179.76	0.14	71.13	-0.0	0.01	-1.03	21.56	65.87	-111.2	
1552389765954.184	179.77	0.14	71.13	-0.0	0.0	-1.03	21.67	65.77	-110.93	
1552389765966.232	179.77	0.14	71.14	-0.0	0.0	-1.02	21.75	65.68	-110.72	
1552389765978.28	179.77	0.14	71.15	-0.0	0.0	-1.02	21.82	66.04	-110.55	
1552389765990.328	179.77	0.14	71.15	-0.0	0.0	-1.02	21.87	66.32	-110.42	
1552389766002.376	179.77	0.14	71.15	-0.0	0.0	-1.03	22.06	66.27	-110.31	
1552389766014.424	179.77	0.14	71.15	-0.0	0.0	-1.02	22.21	66.22	-110.22	
1552389766026.472	179.77	0.14	71.15	-0.0	0.01	-1.03	22.04	66.19	-110.15	
1552389766038.52	179.77	0.14	71.16	-0.0	0.0	-1.03	21.91	66.16	-110.1	
1552389766050.568	179.77	0.14	71.17	-0.0	0.0	-1.02	21.66	66.28	-110.19	
1552389766062.616	179.77	0.14	71.18	-0.0	0.0	-1.02	21.46	66.37	-110.26	
1552389766074.664	179.77	0.14	71.19	-0.0	0.0	-1.03	21.58	66.02	-110.32	
1552389766086.712	179.77	0.14	71.19	-0.0	0.0	-1.02	21.69	65.74	-110.37	
1552389766098.76	179.77	0.14	71.19	-0.0	0.0	-1.02	21.91	65.52	-110.27	
1552389766110.808	179.77	0.14	71.19	-0.0	0.0	-1.02	22.09	65.34	-110.19	
1552389766122.856	179.77	0.14	71.18	-0.0	0.0	-1.03	22.37	65.48	-110.27	
1552389766134.904	179.77	0.14	71.17	-0.0	0.01	-1.02	22.6	65.59	-110.33	
1552389766146.952	179.77	0.14	71.16	-0.0	0.01	-1.03	22.64	65.83	-110.24	
1552389766159.0	179.77	0.14	71.15	-0.0	0.0	-1.02	22.67	66.01	-110.16	
1552389766171.048	179.77	0.14	71.15	-0.0	0.0	-1.02	22.56	66.02	-110.24	
1552389766183.096	179.77	0.14	71.14	-0.0	0.0	-1.02	22.46	66.02	-110.31	
1552389766195.144	179.76	0.14	71.14	-0.0	0.0	-1.03	22.24	65.74	-110.63	
1552389766207.192	179.76	0.14	71.13	-0.0	0.0	-1.02	22.07	65.52	-110.89	
1552389766219.24	179.76	0.14	71.13	-0.0	0.01	-1.02	22.22	65.77	-110.83	
1552389766231.288	179.76	0.14	71.13	-0.0	0.0	-1.02	22.33	65.96	-110.77	
1552389766243.336	179.76	0.14	71.12	-0.0	0.0	-1.02	22.28	65.98	-110.73	
1552389766255.384	179.76	0.14	71.12	-0.0	0.01	-1.03	22.24	65.99	-110.7	
1552389766267.432	179.76	0.14	71.11	-0.0	0.0	-1.02	22.5	65.86	-110.4	
1552389766279.48	179.76	0.14	71.1	-0.0	0.0	-1.02	22.7	65.76	-110.15	
1552389766291.528	179.76	0.14	71.1	-0.0	0.0	-1.02	22.29	65.67	-110.1	
1552389766303.576	179.76	0.14	71.1	-0.0	0.0	-1.02	21.97	65.6	-110.05	
1552389766315.624	179.76	0.15	71.1	-0.0	0.0	-1.03	21.99	65.83	-110.16	
1552389766327.672	179.76	0.15	71.1	-0.0	0.01	-1.02	22.01	66.02	-110.24	
1552389766339.72	179.76	0.15	71.1	-0.0	0.01	-1.03	22.03	66.17	-110.3	
1552389766351.768	179.76	0.15	71.1	-0.0	0.0	-1.03	22.04	66.28	-110.35	
1552389766363.816	179.76	0.15	71.1	-0.01	0.0	-1.02	22.05	66.24	-110.26	
1552389766375.864	179.76	0.15	71.1	-0.0	0.0	-1.02	22.06	66.2	-110.18	
1552389766387.912	179.76	0.15	71.11	-0.0	0.01	-1.02	22.2	66.31	-110.12	
1552389766399.96	179.76	0.15	71.11	-0.0	0.0	-1.03	22.32	66.4	-110.07	
1552389766412.008	179.76	0.15	71.1	-0.0	0.0	-1.03	22.42	66.33	-110.03	
1552389766424.056	179.76	0.15	71.1	-0.0	0.01	-1.03	22.5	66.27	-110.0	
1552389766436.104	179.76	0.15	71.1	-0.0	0.01	-1.03	22.27	66.23	-109.98	
1552389766448.152	179.76	0.15	71.1	-0.0	0.0	-1.02	22.09	66.19	-109.96	
